"club_id","name","country"
2308,"Golden Gate Hotel","Australia"
2321,"Folies Pigalle","France"
2322,"Cabaret, Le","France"
2323,"Museum","Germany"
2324,"Gdynia","Poland"
2327,"Hukodden Bygdøy","Norway"
2330,"The Brig","United States of America"
2331,"Parc Chassieu","France"
2332,"Talbott Street","United States of America"
2334,"Play","Spain"
2335,"Kippax Lake","Australia"
2337,"Columbia City Theatre","United States of America"
2339,"Joint 15","China"
2341,"Finsbury Park","United Kingdom"
2344,"Lockside Lounge","United Kingdom"
2345,"One Central Street","United Kingdom"
2346,"Studio 80","Netherlands"
2349,"Night Moves","United Kingdom"
2350,"The Warehouse","United Kingdom"
2353,"Dream Nightclub","United States of America"
2354,"Clorophilla","Italy"
2357,"Festival Pier","United Kingdom"
2358,"Park West","United States of America"
2360,"Club XES","United States of America"
2363,"Ice Bar","China"
2364,"National Film Theatre","United Kingdom"
2365,"Loop","United Kingdom"
2369,"Lux Fragil","Portugal"
2370,"Pacific Science Center","United States of America"
2371,"Ghioroc Lake","Romania"
2376,"Huntingdon","United Kingdom"
2379,"The Consortium","United Kingdom"
2382,"Decorum Bar","Australia"
2387,"Fly","Canada"
2388,"Mambo Kings","United States of America"
2389,"4Play","Mexico"
2391,"Digital","United Kingdom"
2394,"The Darlington Hotel","Australia"
2395,"The Old Blue Last","United Kingdom"
2397,"Club Life","United Kingdom"
2399,"Los Angeles Sports Arena","United States of America"
2403,"Tabu Ultralounge","United States of America"
2406,"Palacio Alsina","Argentina"
2409,"Balux","Greece"
2411,"O2 Academy Islington","United Kingdom"
2412,"Deep Blue","United Kingdom"
2414,"Concorde Atlantique","France"
2415,"Pydna Missile Base","Germany"
2421,"Uniq","Finland"
2422,"Pori Jazz Street and Venues","Finland"
2434,"Rumsey Playfield in Central Park","United States of America"
2436,"Donkvijver","Belgium"
2437,"The Foundry","United Kingdom"
2438,"Great Eastern Hotel","United Kingdom"
2440,"The Globe","Australia"
2443,"Inglewood Hotel","Australia"
2445,"Sugarlounge","Switzerland"
2446,"Parkorman Maslak","Turkey"
2449,"Bed Bar","United Kingdom"
2450,"The Mother Black Cap","United Kingdom"
2451,"Boulder Reservoir","United States of America"
2453,"Cocoricò","Italy"
2454,"Castlefield","United Kingdom"
2456,"MixClub","France"
2457,"Estadio Monumental","Peru"
2459,"Green Glens Arena","Ireland"
2460,"Shores Complex","Australia"
2461,"Festival Hall","Australia"
2463,"Marlay Park","Ireland"
2464,"Cherry Bomb","Australia"
2471,"Prishtina, Kosovo","Serbia"
2473,"Playpen","Australia"
2476,"The Other Rooms","United Kingdom"
2477,"The Junction","United Kingdom"
2478,"Altar Bar","United States of America"
2479,"Ministry","New Zealand"
2480,"The Playroom","Australia"
2485,"Kabal Resturant & Nightclub","United States of America"
2490,"Po Na Na Souk Bar","United Kingdom"
2495,"MoMA PS1","United States of America"
2496,"Rumi","Argentina"
2498,"Karma Lounge","United States of America"
2499,"Twiropa","United States of America"
2501,"Sound-Bar","United States of America"
2506,"Japan Cycle Sports Centre","Japan"
2508,"The Southern Venue","United Kingdom"
2512,"The Forum Theatre","Australia"
2513,"Kartódromo Internacional de Aldeia da Serra","Brazil"
2514,"The Works","United States of America"
2517,"Embassy Superclub","Philippines"
2518,"Fi-nite Gallery","United States of America"
2519,"Chilli Beach Bar","Greece"
2521,"Shane's Castle","United Kingdom"
2526,"Versuz","Belgium"
2534,"Boudoir","United Kingdom"
2538,"The Peak Crossing","Australia"
2541,"Maltese American Benevolent Society","United States of America"
2542,"O's Bar","United Kingdom"
2545,"The Lemon Tree","United Kingdom"
2546,"Battersea Barge","United Kingdom"
2549,"Hammersmith Palais","United Kingdom"
2551,"Saklýkent Performance Show Center","Turkey"
2552,"The Pelican","United Kingdom"
2553,"La La land (city)","Australia"
2555,"Snails Higherground Club","Switzerland"
2556,"The Cat & Fiddle","Australia"
2558,"Detroit Bar","United States of America"
2561,"The Cavern Club","United Kingdom"
2565,"Highland Grounds","United States of America"
2569,"Area 61","Australia"
2572,"Epic Nightclub","United States of America"
2573,"Regal Cinemas South Beach Stadium 18 Movie Theater","United States of America"
2574,"Dragonfly","United States of America"
2578,"Space Beach","Germany"
2582,"Boulevard Nightclub","Australia"
2585,"Gold Creek Ranch","United States of America"
2587,"Corsica Studios","United Kingdom"
2589,"Deck_00","Chile"
2590,"Club Barocco","Belgium"
2593,"Haoman 17","Israel"
2594,"The Vic","Ireland"
2595,"Room At The Top","United Kingdom"
2601,"SKC Club","Serbia"
2608,"Hotel Es Vive","Spain"
2612,"RISE After-Hours","United States of America"
2614,"The Retreat","Australia"
2615,"Sanatorium 23","Germany"
2617,"Low Bar","United States of America"
2618,"Earth Nightclub","Australia"
2619,"Monofaktur","Germany"
2620,"South Parade Pier","United Kingdom"
2621,"Burren Castle Hotel","Ireland"
2624,"K2 Club","Poland"
2625,"Legal Eagle","Ireland"
2626,"The Hub","Ireland"
2627,"The Lounge-Rushklub","Belgium"
2629,"Velodrom Berlin","Germany"
2631,"The Plug","United Kingdom"
2632,"The Forum","Ireland"
2635,"O2 Academy Bournemouth","United Kingdom"
2636,"Columbia Halle","Germany"
2639,"Four Winds Faire Grounds","United States of America"
2640,"Vox Club","Greece"
2642,"Purdy Lounge","United States of America"
2644,"Reflections","United States of America"
2649,"Hermitage Garden","Russia"
2650,"Global Niteclub","United States of America"
2654,"TB2","United Kingdom"
2655,"Tramps","United Kingdom"
2660,"310 Lounge","United States of America"
2663,"Butter","United States of America"
2667,"Prey","United States of America"
2669,"Central Station","United Kingdom"
2670,"Lava Lounge","United States of America"
2671,"Club Class","China"
2672,"Steel 1st and 23rd","United States of America"
2677,"In Blue","Australia"
2683,"Escape","Netherlands"
2684,"Supperclub","Netherlands"
2685,"Rain","Netherlands"
2686,"Cafe Pakhuis Wilhelmina","Netherlands"
2687,"Winston","Netherlands"
2690,"Sugarfactory","Netherlands"
2693,"Melkweg","Netherlands"
2695,"Paradiso","Netherlands"
2698,"Studio 88","France"
2699,"FatKat","France"
2704,"Brooklyn Sky Deck","United States of America"
2706,"Tower Records","United States of America"
2710,"Multiusos de Guimaraes","Portugal"
2713,"Foro Alterno de Guadalajara","Mexico"
2715,"Civic Underground","Australia"
2716,"Imperio Romano","Portugal"
2717,"Royal Botanic Gardens","Australia"
2718,"Sala Polivalenta","Romania"
2719,"World Trade Plaza","Romania"
2724,"Heineken Music Hall","Netherlands"
2730,"Nectar Lounge","United States of America"
2731,"La Rural","Argentina"
2732,"NRG Superclub","Italy"
2736,"House of Blues Orlando","United States of America"
2738,"New Trinity Centre","United Kingdom"
2741,"The Academy","Ireland"
2743,"Temple Bar Music Centre","Ireland"
2745,"Discoteca","France"
2747,"Djangos Riff","United Kingdom"
2749,"Nosbos Club","Greece"
2751,"Desmet Studios","Netherlands"
2752,"Emerald City","United States of America"
2753,"Lounge 125","United States of America"
2755,"Kino International","Germany"
2756,"Fire 2","United Kingdom"
2757,"Docks Hotel","Australia"
2759,"Bitterzoet","Netherlands"
2761,"Kanela","Australia"
2763,"Akhnaton","Netherlands"
2766,"Jimmy Woo","Netherlands"
2768,"University of Canberra","Australia"
2770,"Lady Light","Italy"
2771,"Ocean Diva","Netherlands"
2772,"Jah Bar","Argentina"
2778,"La Foret Museum Roppongi","Japan"
2779,"The Loft","Australia"
2788,"Gagarin Multistage","Greece"
2790,"Meridian","United States of America"
2791,"Next","United States of America"
2792,"Mantra / Club Ice","United States of America"
2794,"Thekla","United Kingdom"
2795,"Lowerground, Mercat X Hotel","Australia"
2798,"Ambassador Theatre","Ireland"
2801,"Wayville Showgrounds","Australia"
2804,"Mell's Beauty Bar","United States of America"
2809,"Sol","United States of America"
2810,"Grappa's Cellar","China"
2812,"Dust, Shoreditch","United Kingdom"
2813,"Trinity","United States of America"
2814,"Element","United States of America"
2816,"Basque","United States of America"
2820,"Caldo lounge cafe-bar","Greece"
2823,"Korova","United Kingdom"
2825,"SQ Club","Poland"
2828,"Space Barcelona","Spain"
2829,"Thebarton Theatre","Australia"
2831,"Metropolis Books Swanston Street","Australia"
2832,"The Village","Ireland"
2833,"Underbelly","United Kingdom"
2834,"Elitis Club","Portugal"
2835,"Daytona Club","France"
2839,"Club NL","Netherlands"
2840,"Barrage Club","Greece"
2843,"The Highlands","United States of America"
2844,"53 Degrees","United Kingdom"
2846,"Soul 28","Ireland"
2847,"Australian Centre for the Moving Image","Australia"
2848,"Cotton","United States of America"
2850,"Freedom","United Kingdom"
2853,"Ciudad Empresarial","Chile"
2857,"Stadium Jakarta","Indonesia"
2863,"7 Discoteca","France"
2868,"The Macbeth","United Kingdom"
2869,"Costanera Sur","Argentina"
2871,"34B","Australia"
2872,"Pala Lounge","United States of America"
2873,"Sapphire","Australia"
2875,"Hidden","United Kingdom"
2881,"Soiree","United States of America"
2884,"Cheese & Grain","United Kingdom"
2885,"Cactus","United States of America"
2891,"Rebel","United States of America"
2899,"Club Sugar","China"
2900,"West End Club","Australia"
2901,"Victoria Star Cruise Boat","Australia"
2903,"New Connaught Rooms","United Kingdom"
2905,"Meet Bar","United Kingdom"
2908,"Pink","United States of America"
2909,"The O Bar","United Kingdom"
2911,"Aura","United Kingdom"
2912,"Fez Club - Reading","United Kingdom"
2913,"Bar Mango","United Kingdom"
2915,"The Daily Barssaloniki","Greece"
2917,"Renaissance Rooms","United Kingdom"
2918,"Birrarung Marr","Australia"
2926,"Today's Tonnochy Night Club","China"
2928,"The Stratford Rex","United Kingdom"
2931,"Beach Palace Hotel","Australia"
2934,"Kaivohuone","Finland"
2937,"22Below","United Kingdom"
2938,"Luna Park","Argentina"
2939,"Union","United Kingdom"
2950,"Dolan's Warehouse","Ireland"
2951,"The Gramaphone","United Kingdom"
2956,"Metropolis","France"
2957,"Almodobar","Greece"
2959,"Hastings Pier","United Kingdom"
2960,"Yubileiny Sport Complex","Russia"
2964,"Club Blau","Spain"
2965,"Tenax","Italy"
2970,"Home Bar","United Kingdom"
2972,"S Bar","United Kingdom"
2973,"State Theatre","United States of America"
2980,"Hot Bar","Greece"
2981,"Cafe Dekcuf","Canada"
2983,"Q Bar","Thailand"
2985,"Crem","Switzerland"
2986,"The Blue Mountain","United Kingdom"
2987,"Cyberpark","Malaysia"
2988,"Clwb Ifor Bach","United Kingdom"
2996,"Disney Concert Hall","United States of America"
2997,"Club169","Australia"
2998,"Pantiles Nightclub","United Kingdom"
3002,"Palace Club","France"
3003,"Parc Chanot","France"
3006,"Gibson Hall","United Kingdom"
3007,"Corbet Place","United Kingdom"
3014,"Sosho Match","United Kingdom"
3015,"Ceres Park, Brunswick","Australia"
3018,"Varioclub","Switzerland"
3019,"Icon","Germany"
3024,"Bastard","Germany"
3026,"The Chapel Bar","United Kingdom"
3034,"Club Six","United States of America"
3035,"Velvet club","Portugal"
3037,"DTD","Hungary"
3038,"Venue Cafe, Maroussi","Greece"
3039,"Olympic Badminton Stadium","Greece"
3040,"Jewel","United Kingdom"
3043,"Hotel Boutique Lounge","Canada"
3045,"Green Room","United States of America"
3049,"Cube and Star","United Kingdom"
3051,"César Palace","France"
3053,"Pacha NYC","United States of America"
3055,"Helsinki Club","Finland"
3059,"Deckbar","Australia"
3061,"Social Club","France"
3063,"The Scary Canary","Australia"
3065,"Studio Martin","Romania"
3067,"Weekend","Germany"
3070,"Hitec","China"
3072,"Wagg","France"
3075,"Prestatyn Sands Holiday Centre","United Kingdom"
3076,"Fiera di Roma","Italy"
3077,"Bicentennial Park","United States of America"
3078,"The Bakery Artrage Complex","Australia"
3080,"Barca","United Kingdom"
3084,"Grill Room","United Kingdom"
3085,"Hotel Majestic Beach","France"
3086,"Bossa","Greece"
3087,"Palais des Festivals","France"
3088,"Hard Rock Cafe Serres","Greece"
3090,"Intercontinental Carlton","France"
3094,"Hotel Martinez - Acajou Room","France"
3099,"Capital Music Hall","Canada"
3103,"The Art School","United Kingdom"
3105,"Circle Bar","United Kingdom"
3114,"The Volt Lounge","United Kingdom"
3116,"Here Lounge","United States of America"
3119,"The Cosmo Bar","United Kingdom"
3121,"SoundStage","United Kingdom"
3125,"Culture Club","Belgium"
3129,"Art Cafe","United States of America"
3132,"Spartacus Club","France"
3133,"The Townhouse","United Kingdom"
3134,"Bains Douches","France"
3135,"Sugar","Greece"
3137,"Blagclub Holland Park","United Kingdom"
3138,"The Artesian Well","United Kingdom"
3140,"Melodica","Ireland"
3141,"De La Warr Pavilion","United Kingdom"
3142,"The Epicurean lounge","United Kingdom"
3143,"Riverstage","Australia"
3146,"Sugar","Australia"
3154,"Gashouder","Netherlands"
3164,"Petersham Bowling Club","Australia"
3167,"This is London","Canada"
3168,"Yelza","Australia"
3170,"Kuudes Linja","Finland"
3173,"Solbar","Australia"
3175,"Fabrique","Russia"
3181,"Dynamo Klubi","Finland"
3182,"Chinatown Inn","United States of America"
3185,"Rock Island","United States of America"
3188,"Bar Schnapps","United Kingdom"
3190,"House of Blues Sunset Strip","United States of America"
3192,"Metro","Poland"
3194,"Club Astra","Thailand"
3197,"Cosmic Ballroom","United Kingdom"
3200,"The Tunnels","United Kingdom"
3201,"Que Sera","United States of America"
3202,"Koo Klub","United Kingdom"
3203,"The Caledonia","United Kingdom"
3204,"The Cello Lounge","United Kingdom"
3207,"Cactus","United Kingdom"
3213,"Watergate","Germany"
3217,"Club Ten","Ireland"
3222,"Stazione Leopolda","Italy"
3229,"Time Nightclub","United Kingdom"
3231,"Pestera Club","Romania"
3232,"Warung Beach Club","Brazil"
3235,"The Cavern","Ireland"
3238,"Spybar","United States of America"
3240,"Chateau de Janzé","France"
3241,"Palace, Le","France"
3245,"Lighthouse21","Germany"
3247,"Bazar, Le","France"
3249,"Mackay Entertainment & Convention Centre","Australia"
3251,"The White Lion","United Kingdom"
3253,"Sub Space","United Kingdom"
3257,"Caffe del Rio","Portugal"
3258,"Barcelona","United States of America"
3259,"Anemosouri Bar","Greece"
3260,"The Embassy Bar","United Kingdom"
3261,"The Snake Pit","United States of America"
3262,"Empire Ballroom","United States of America"
3265,"Randwick Racecourse","Australia"
3267,"Club Colosseum","United Kingdom"
3268,"RCI Itterbeek","Belgium"
3269,"Vibe Bar","United Kingdom"
3270,"La Huaka","Peru"
3271,"Escape","Romania"
3275,"Hotel Shanghai","Germany"
3276,"Workshop","Australia"
3277,"Malvern Town Hall","Australia"
3278,"Orchid Nightclub and Lounge","Canada"
3280,"AN club","Greece"
3282,"Element","United States of America"
3285,"Trevelgue Holiday Park","United Kingdom"
3292,"The Clare Hotel","Australia"
3295,"Larmer Tree Gardens","United Kingdom"
3300,"Maimarkthalle","Germany"
3301,"Raumklang","Germany"
3302,"Enclave Nightclub","United States of America"
3304,"Goodstuff Club","Germany"
3308,"Blue","United States of America"
3309,"Felt Lounge","United States of America"
3313,"VIP Room - Paris","France"
3314,"UG","Finland"
3320,"Catacomb Studio","Netherlands"
3321,"The Scala","United Kingdom"
3324,"Club X","United Kingdom"
3326,"FourSpace","Australia"
3328,"Junk","United Kingdom"
3331,"Churchills Pub","United States of America"
3335,"Revolution Live","United States of America"
3337,"Yuca","United States of America"
3339,"Delano Hotel","United States of America"
3341,"Twist","United States of America"
3347,"Batofar","France"
3351,"Key Club","United States of America"
3352,"Score Bar","United States of America"
3361,"Klub Kaos","United Kingdom"
3363,"Dandy Club","France"
3364,"The 12 Bar","United Kingdom"
3365,"Rhythm Room","United Kingdom"
3366,"Cafe Bar Nelson","Germany"
3367,"Rasputin's Folk Café","Canada"
3368,"Cargo Club","Australia"
3369,"Elbow Room","United Kingdom"
3370,"Suga Suga","United Kingdom"
3372,"Club Igloo Igloo","France"
3373,"Catwalk","Spain"
3374,"Pontins Holiday Centre","United Kingdom"
3375,"Triple Rock Social Lounge","United States of America"
3379,"SUSHISAMBA Miami Beach","United States of America"
3380,"adidas Originals Store","United States of America"
3381,"Segafredo l'Originale","United States of America"
3382,"The Surfcomber","United States of America"
3383,"The Standard Spa Miami Beach","United States of America"
3385,"Catalina Hotel","United States of America"
3389,"ICC Gent","Belgium"
3393,"Cafe 1001","United Kingdom"
3394,"Spindler & Klatt","Germany"
3401,"Lugar de Baixo","Portugal"
3416,"Shrine Auditorium","United States of America"
3417,"Manfreds","Australia"
3418,"The Market Nightclub","Ireland"
3420,"MoonBar","Australia"
3421,"Coolangatta Hotel","Australia"
3422,"The Knights Inn","Australia"
3423,"The Sink","United Kingdom"
